ID,Sectoren,Perioden,TotaalBelastingen_1,BTWBelastingOverToegevoegdeWaarde_2,LoonEnInkomstenbelasting_3,Vennootschapsbelasting_4,Accijnzen_5,VerbruiksbelOpMilieugrondslag_6,Milieuheffingen_7,MotorrijtuigenbelastingInclEurovignet_8,BPMBelPersonenautoSEnMotorrijw_9,Overdrachtsbelasting_10,Onroerendezaakbelasting_11,Dividendbelasting_12,Vermogensheffingen_13,Assurantiebelasting_14,Kansspelbelasting_15,Bankenbelasting_16,Verhuurdersheffing_17,Loonkostenheffing_18,OverigeBelastingen_19,TotaalBelastOpProductieEnInvoer_20,TotaalProductgebondenBelastingen_21,BTWBelastingOverToegevoegdeWaarde_22,TotaalAccijnzen_23,Benzineaccijns_24,AccijnsOpOverigeMineraleOlien_25,Tabakaccijns_26,Alcoholaccijns_27,Bieraccijns_28,WijnaccijnsEAMousserendeDranken_29,OverigeAccijnzen_30,VerbruiksbelOpAlcoholvrijeDranken_31,BelastingenOpMilieugrondslag_32,BPMBelOpPersonenautoSEnMotorrijw_33,Kansspelbelasting_34,Overdrachtsbelasting_35,Assurantiebelasting_36,Kapitaalbelasting_37,Beursbelasting_38,TotaalNietProductgebondenBelastingen_39,Onroerendezaakbelasting_40,MotorrijtuigenbelInclEurovignet_41,TotaalMilieuheffingen_42,Rioolrechten_43,HeffingenOpWaterverontreiniging_44,OmslagheffingWaterschappen_45,OverigeMilieuheffingen_46,Bankenbelasting_47,Verhuurderheffing_48,Loonkostenheffing_49,PBOHeffingen_50,InschrijfgeldenKamerVanKoophandel_51,Toeristenbelasting_52,NietProductgebondenOverig_53,TotaalBelastOpInkomenEnVermogen_54,TotaalBelastingenOpInkomen_55,Vennootschapsbelasting_56,Loonbelasting_57,Inkomstenbelasting_58,Dividendbelasting_59,Kansspelbelasting_60,EenmaligOntvangstIVMLiquidatie_61,TotaalBelastingenOpVermogen_62,Onroerendezaakbelasting_63,Vermogensbelasting_64,Motorrijtuigenbelasting_65,TotaalMilieuheffingen_66,Rioolrechten_67,HeffingenOpWaterverontreiniging_68,OmslagheffingWaterschappen_69,OverigeBelastingenInkomenEnVermogen_70,Vermogensheffingen_71
122,21,1991JJ00,65882.0,16472.0,29328.0,8427.0,4455.0,413.0,72.0,1697.0,1284.0,790.0,,957.0,595.0,363.0,46.0,,,,983.0,24618.0,24063.0,16472.0,4455.0,1778.0,862.0,911.0,372.0,241.0,100.0,191.0,,413.0,1284.0,32.0,790.0,363.0,254.0,,555.0,,425.0,72.0,,46.0,,26.0,,,,,,,58.0,40669.0,38726.0,8427.0,26074.0,3254.0,957.0,14.0,,1943.0,,658.0,1272.0,,,,,13.0,595.0
123,21,1992JJ00,65794.0,16031.0,28779.0,7882.0,5125.0,644.0,86.0,1806.0,1556.0,926.0,,944.0,632.0,377.0,68.0,,,,938.0,25560.0,24908.0,16031.0,5125.0,2044.0,976.0,1121.0,390.0,254.0,113.0,227.0,,644.0,1556.0,36.0,926.0,377.0,213.0,,652.0,,518.0,86.0,,56.0,,30.0,,,,,,,48.0,39602.0,37637.0,7882.0,25916.0,2863.0,944.0,32.0,,1965.0,,635.0,1288.0,,,,,42.0,632.0
124,21,1993JJ00,71641.0,17362.0,30980.0,8717.0,5957.0,658.0,79.0,2156.0,1457.0,1062.0,,817.0,678.0,422.0,68.0,,,,1228.0,28065.0,27390.0,17362.0,5957.0,2459.0,1370.0,1321.0,417.0,245.0,104.0,41.0,186.0,658.0,1457.0,41.0,1062.0,422.0,245.0,,675.0,,537.0,79.0,,55.0,,24.0,,,,,,,59.0,42898.0,40541.0,8717.0,27191.0,3789.0,817.0,27.0,,2357.0,,717.0,1619.0,,,,,21.0,678.0
125,21,1994JJ00,66172.0,16780.0,24457.0,9212.0,6353.0,594.0,82.0,2128.0,1661.0,1316.0,,948.0,845.0,458.0,72.0,,,,1266.0,28357.0,27648.0,16780.0,6353.0,2618.0,1556.0,1334.0,427.0,268.0,109.0,41.0,191.0,594.0,1661.0,45.0,1316.0,458.0,250.0,,709.0,,555.0,82.0,,51.0,,31.0,,,,,,,72.0,36970.0,34644.0,9212.0,21222.0,3235.0,948.0,27.0,,2326.0,,735.0,1573.0,,,,,18.0,845.0
126,21,1995JJ00,66564.0,18046.0,23079.0,9459.0,6477.0,858.0,85.0,2100.0,1813.0,1254.0,,955.0,773.0,442.0,73.0,,,,1150.0,29984.0,29299.0,18046.0,6477.0,2708.0,1608.0,1327.0,408.0,278.0,109.0,39.0,181.0,858.0,1813.0,46.0,1254.0,442.0,182.0,,685.0,,527.0,85.0,,44.0,,41.0,,,,,,,73.0,35807.0,33520.0,9459.0,20140.0,2939.0,955.0,27.0,,2287.0,,671.0,1573.0,,,,,43.0,773.0
127,21,1996JJ00,72141.0,19840.0,22512.0,12500.0,6363.0,1318.0,58.0,2329.0,1892.0,1649.0,,1059.0,885.0,463.0,92.0,,,,1181.0,32713.0,32015.0,19840.0,6363.0,2744.0,1642.0,1418.0,376.0,249.0,-101.0,35.0,185.0,1318.0,1892.0,53.0,1649.0,463.0,252.0,,698.0,,562.0,58.0,,39.0,,19.0,,,,,,,78.0,38543.0,36110.0,12500.0,20007.0,2505.0,1059.0,39.0,,2433.0,,648.0,1767.0,,,,,18.0,885.0
128,21,1997JJ00,75711.0,21224.0,20897.0,14673.0,6923.0,1694.0,62.0,1835.0,2061.0,1978.0,,1481.0,946.0,510.0,99.0,,,,1328.0,35464.0,34911.0,21224.0,6923.0,2902.0,1848.0,1346.0,400.0,275.0,114.0,38.0,191.0,1694.0,2061.0,56.0,1978.0,510.0,274.0,,553.0,,421.0,62.0,,40.0,,22.0,,,,,,,70.0,39301.0,37094.0,14673.0,18691.0,2206.0,1481.0,43.0,,2207.0,,764.0,1414.0,,,,,29.0,946.0
129,21,1998JJ00,80031.0,22876.0,21121.0,15300.0,7296.0,1714.0,50.0,1964.0,2425.0,2245.0,,1936.0,1120.0,545.0,110.0,,,12.0,1317.0,38231.0,37642.0,22876.0,7296.0,3038.0,2018.0,1348.0,426.0,299.0,129.0,38.0,191.0,1714.0,2425.0,59.0,2245.0,545.0,291.0,,589.0,,453.0,50.0,,31.0,,19.0,,,12.0,,,,74.0,40680.0,38408.0,15300.0,19845.0,1276.0,1936.0,51.0,,2272.0,,729.0,1511.0,,,,,32.0,1120.0
130,21,1999JJ00,87087.0,25342.0,21836.0,15651.0,7578.0,2294.0,56.0,2133.0,2840.0,2727.0,,3022.0,1291.0,492.0,130.0,,,289.0,1406.0,42781.0,41875.0,25342.0,7578.0,3127.0,2041.0,1546.0,396.0,297.0,138.0,33.0,217.0,2294.0,2840.0,69.0,2727.0,492.0,316.0,,906.0,,499.0,56.0,,34.0,,22.0,,,289.0,,,,62.0,43015.0,40570.0,15651.0,23020.0,-1184.0,3022.0,61.0,,2445.0,,780.0,1634.0,,,,,31.0,1291.0
131,21,2000JJ00,93041.0,27098.0,23553.0,16736.0,7713.0,2849.0,90.0,2227.0,2875.0,2804.0,,2588.0,1483.0,512.0,126.0,,,331.0,2056.0,45725.0,44726.0,27098.0,7713.0,3151.0,2139.0,1590.0,397.0,263.0,139.0,34.0,216.0,2849.0,2875.0,67.0,2804.0,512.0,592.0,,999.0,,510.0,90.0,,36.0,,54.0,,,331.0,,,,68.0,45833.0,43256.0,16736.0,24433.0,-880.0,2588.0,59.0,320.0,2577.0,,824.0,1717.0,,,,,36.0,1483.0
132,21,2001JJ00,100802.0,30900.0,24607.0,17580.0,7913.0,3352.0,85.0,2128.0,2939.0,3437.0,,4308.0,1307.0,638.0,151.0,,,518.0,939.0,51162.0,49988.0,30900.0,7913.0,3148.0,2076.0,1817.0,413.0,287.0,140.0,32.0,228.0,3352.0,2939.0,80.0,3437.0,638.0,501.0,,1174.0,,497.0,85.0,,31.0,,54.0,,,518.0,,,,74.0,48333.0,46566.0,17580.0,27172.0,-2565.0,4308.0,71.0,,1767.0,,91.0,1631.0,,,,,45.0,1307.0
133,21,2002JJ00,104435.0,32333.0,29502.0,15394.0,8446.0,2953.0,78.0,2090.0,2741.0,3589.0,,3490.0,1695.0,660.0,162.0,,,541.0,761.0,52555.0,51361.0,32333.0,8446.0,3420.0,2317.0,1719.0,472.0,306.0,175.0,37.0,161.0,2953.0,2741.0,86.0,3589.0,660.0,392.0,,1194.0,,490.0,78.0,,32.0,,46.0,,,541.0,,,,85.0,50185.0,48462.0,15394.0,29577.0,-75.0,3490.0,76.0,,1723.0,,49.0,1600.0,,,,,74.0,1695.0
134,21,2003JJ00,102952.0,33639.0,29169.0,13392.0,8586.0,3081.0,69.0,2190.0,2874.0,3449.0,,3128.0,1460.0,746.0,182.0,,,425.0,562.0,53981.0,52891.0,33639.0,8586.0,3506.0,2446.0,1750.0,357.0,300.0,188.0,39.0,146.0,3081.0,2874.0,109.0,3449.0,746.0,261.0,,1090.0,,507.0,69.0,,30.0,,39.0,,,425.0,,,,89.0,47511.0,45762.0,13392.0,28791.0,378.0,3128.0,73.0,,1749.0,,38.0,1683.0,,,,,28.0,1460.0
135,21,2004JJ00,105995.0,35098.0,27355.0,14994.0,9358.0,3278.0,61.0,2359.0,3003.0,3794.0,,3388.0,1512.0,740.0,162.0,,,405.0,488.0,56845.0,55748.0,35098.0,9358.0,3901.0,2557.0,1943.0,378.0,346.0,193.0,40.0,148.0,3278.0,3003.0,101.0,3794.0,740.0,228.0,,1097.0,,544.0,61.0,,32.0,,29.0,,,405.0,,,,87.0,47638.0,45798.0,14994.0,27246.0,109.0,3388.0,61.0,,1840.0,,44.0,1815.0,,,,,-19.0,1512.0
136,21,2005JJ00,115984.0,36216.0,31224.0,17069.0,9327.0,4128.0,81.0,2523.0,3148.0,4252.0,,4262.0,1709.0,743.0,184.0,,,570.0,548.0,59582.0,58276.0,36216.0,9327.0,3835.0,2585.0,2000.0,373.0,297.0,200.0,37.0,149.0,4128.0,3148.0,99.0,4252.0,743.0,214.0,,1306.0,,577.0,81.0,,32.0,,49.0,,,570.0,,,,78.0,54693.0,52640.0,17069.0,27573.0,3651.0,4262.0,85.0,,2053.0,,60.0,1946.0,,,,,47.0,1709.0
137,21,2006KW01,28444.0,8583.0,7235.0,4096.0,2689.0,1202.0,22.0,838.0,1196.0,1043.0,,648.0,360.0,281.0,41.0,,,153.0,57.0,15430.0,15075.0,8583.0,2689.0,1050.0,743.0,677.0,79.0,88.0,43.0,9.0,31.0,1202.0,1196.0,21.0,1043.0,281.0,29.0,,355.0,,145.0,22.0,,9.0,,13.0,,,153.0,,,,35.0,12654.0,11999.0,4096.0,7183.0,52.0,648.0,20.0,,655.0,,-25.0,693.0,,,,,-13.0,360.0
138,21,2006KW02,31931.0,10998.0,9053.0,3414.0,2281.0,1149.0,23.0,508.0,934.0,1140.0,,1513.0,426.0,161.0,57.0,,,133.0,141.0,17102.0,16800.0,10998.0,2281.0,946.0,682.0,415.0,87.0,88.0,54.0,9.0,44.0,1149.0,934.0,30.0,1140.0,161.0,63.0,,302.0,,131.0,23.0,,9.0,,14.0,,,133.0,,,,15.0,14403.0,14007.0,3414.0,9473.0,-420.0,1513.0,27.0,,396.0,,5.0,377.0,,,,,14.0,426.0
139,21,2006KW03,27774.0,8473.0,7033.0,4262.0,2400.0,1014.0,16.0,725.0,703.0,1057.0,,1306.0,318.0,226.0,57.0,,,118.0,66.0,14277.0,13960.0,8473.0,2400.0,992.0,698.0,499.0,69.0,82.0,52.0,8.0,43.0,1014.0,703.0,30.0,1057.0,226.0,14.0,,317.0,,182.0,16.0,,9.0,,7.0,,,118.0,,,,1.0,13179.0,12628.0,4262.0,7122.0,-89.0,1306.0,27.0,,551.0,,6.0,543.0,,,,,2.0,318.0
140,21,2006KW04,36950.0,10911.0,11842.0,6135.0,2490.0,1180.0,32.0,679.0,619.0,1326.0,,759.0,706.0,84.0,41.0,,,107.0,39.0,16992.0,16674.0,10911.0,2490.0,994.0,713.0,553.0,86.0,77.0,58.0,9.0,34.0,1180.0,619.0,22.0,1326.0,84.0,8.0,,318.0,,149.0,32.0,,10.0,,22.0,,,107.0,,,,30.0,19252.0,18755.0,6135.0,7868.0,3974.0,759.0,19.0,,497.0,,8.0,530.0,,,,,-41.0,706.0
141,21,2006JJ00,125099.0,38965.0,35163.0,17907.0,9860.0,4545.0,93.0,2750.0,3452.0,4566.0,,4226.0,1810.0,752.0,196.0,,,511.0,303.0,63801.0,62509.0,38965.0,9860.0,3982.0,2836.0,2144.0,321.0,335.0,207.0,35.0,152.0,4545.0,3452.0,103.0,4566.0,752.0,114.0,,1292.0,,607.0,93.0,,37.0,,56.0,,,511.0,,,,81.0,59488.0,57389.0,17907.0,31646.0,3517.0,4226.0,93.0,,2099.0,,-6.0,2143.0,,,,,-38.0,1810.0
142,21,2007KW01,29902.0,9651.0,8240.0,4058.0,2460.0,1127.0,18.0,677.0,1087.0,1209.0,,482.0,373.0,311.0,61.0,,,95.0,53.0,16213.0,15918.0,9651.0,2460.0,995.0,727.0,527.0,82.0,70.0,49.0,10.0,36.0,1127.0,1087.0,29.0,1209.0,311.0,8.0,,295.0,,156.0,18.0,,7.0,,11.0,,,95.0,,,,26.0,13316.0,12812.0,4058.0,8375.0,-135.0,482.0,32.0,,504.0,,6.0,521.0,,,,,-23.0,373.0
143,21,2007KW02,33567.0,9958.0,10740.0,4296.0,2550.0,872.0,20.0,772.0,980.0,1107.0,,1381.0,457.0,176.0,59.0,,,110.0,89.0,16061.0,15726.0,9958.0,2550.0,1034.0,739.0,555.0,74.0,88.0,53.0,7.0,42.0,872.0,980.0,28.0,1107.0,176.0,13.0,,335.0,,185.0,20.0,,8.0,,12.0,,,110.0,,,,20.0,17049.0,16448.0,4296.0,10759.0,-19.0,1381.0,31.0,,601.0,,7.0,587.0,,,,,7.0,457.0
144,21,2007KW03,29454.0,9429.0,8423.0,3667.0,2337.0,672.0,23.0,716.0,870.0,1325.0,,1148.0,385.0,141.0,55.0,,,86.0,177.0,15143.0,14857.0,9429.0,2337.0,902.0,689.0,530.0,78.0,77.0,53.0,8.0,39.0,672.0,870.0,26.0,1325.0,141.0,18.0,,286.0,,156.0,23.0,,8.0,,15.0,,,86.0,,,,21.0,13926.0,13267.0,3667.0,8081.0,342.0,1148.0,29.0,,659.0,,5.0,560.0,,,,,94.0,385.0
145,21,2007KW04,40543.0,12860.0,12620.0,6531.0,2666.0,1118.0,20.0,733.0,710.0,1284.0,,739.0,662.0,179.0,72.0,,,206.0,143.0,19292.0,18885.0,12860.0,2666.0,1079.0,810.0,524.0,101.0,75.0,67.0,10.0,38.0,1118.0,710.0,26.0,1284.0,179.0,4.0,,407.0,,163.0,20.0,,7.0,,13.0,,,206.0,,,,18.0,20589.0,19936.0,6531.0,10514.0,2106.0,739.0,46.0,,653.0,,12.0,570.0,,,,,71.0,662.0
146,21,2007JJ00,133466.0,41898.0,40023.0,18552.0,10013.0,3789.0,81.0,2898.0,3647.0,4925.0,,3750.0,1877.0,807.0,247.0,,,497.0,462.0,66709.0,65386.0,41898.0,10013.0,4010.0,2965.0,2136.0,335.0,310.0,222.0,35.0,155.0,3789.0,3647.0,109.0,4925.0,807.0,43.0,,1323.0,,660.0,81.0,,30.0,,51.0,,,497.0,,,,85.0,64880.0,62463.0,18552.0,37729.0,2294.0,3750.0,138.0,,2417.0,,30.0,2238.0,,,,,149.0,1877.0
147,21,2008KW01,30853.0,8911.0,9031.0,3931.0,2629.0,1218.0,63.0,885.0,1087.0,1126.0,,1206.0,221.0,273.0,53.0,,,103.0,116.0,15698.0,15307.0,8911.0,2629.0,1034.0,812.0,562.0,82.0,77.0,54.0,8.0,36.0,1218.0,1087.0,28.0,1126.0,273.0,-1.0,,391.0,,204.0,63.0,,5.0,,58.0,,,103.0,,,,21.0,14934.0,14193.0,3931.0,9296.0,-265.0,1206.0,25.0,,741.0,,4.0,681.0,,,,,56.0,221.0
148,21,2008KW02,34900.0,11018.0,10412.0,4521.0,2582.0,1035.0,54.0,756.0,829.0,1155.0,,1593.0,481.0,183.0,48.0,,,110.0,123.0,17226.0,16873.0,11018.0,2582.0,994.0,769.0,591.0,71.0,87.0,62.0,8.0,43.0,1035.0,829.0,25.0,1155.0,183.0,3.0,,353.0,,168.0,54.0,,5.0,,49.0,,,110.0,,,,21.0,17193.0,16549.0,4521.0,11954.0,-1542.0,1593.0,23.0,,644.0,,2.0,588.0,,,,,54.0,481.0
149,21,2008KW03,31771.0,10102.0,9360.0,4160.0,2641.0,1031.0,64.0,767.0,772.0,1139.0,,799.0,492.0,168.0,101.0,,,99.0,76.0,16299.0,15951.0,10102.0,2641.0,1006.0,796.0,608.0,82.0,79.0,62.0,8.0,42.0,1031.0,772.0,53.0,1139.0,168.0,3.0,,348.0,,165.0,64.0,,6.0,,58.0,,,99.0,,,,20.0,14980.0,14367.0,4160.0,9060.0,300.0,799.0,48.0,,613.0,,4.0,602.0,,,,,7.0,492.0
150,21,2008KW04,38054.0,12287.0,11691.0,6202.0,2664.0,1340.0,61.0,774.0,548.0,955.0,,353.0,601.0,171.0,131.0,,,215.0,61.0,18547.0,18085.0,12287.0,2664.0,1015.0,799.0,599.0,93.0,75.0,73.0,10.0,37.0,1340.0,548.0,68.0,955.0,171.0,15.0,,462.0,,165.0,61.0,,7.0,,54.0,,,215.0,,,,21.0,18906.0,18309.0,6202.0,10326.0,1365.0,353.0,63.0,,597.0,,10.0,609.0,,,,,-22.0,601.0
151,21,2008JJ00,135578.0,42318.0,40494.0,18814.0,10516.0,4624.0,242.0,3182.0,3236.0,4375.0,,3951.0,1795.0,795.0,333.0,,,527.0,376.0,67770.0,66216.0,42318.0,10516.0,4049.0,3176.0,2360.0,328.0,318.0,251.0,34.0,158.0,4624.0,3236.0,174.0,4375.0,795.0,20.0,,1554.0,,702.0,242.0,,23.0,,219.0,,,527.0,,,,83.0,66013.0,63418.0,18814.0,40636.0,-142.0,3951.0,159.0,,2595.0,,20.0,2480.0,,,,,95.0,1795.0
152,21,2009KW01,30618.0,8468.0,10432.0,3827.0,2684.0,1494.0,100.0,885.0,696.0,667.0,,408.0,349.0,316.0,103.0,,,108.0,81.0,14844.0,14407.0,8468.0,2684.0,1050.0,830.0,568.0,83.0,84.0,60.0,9.0,33.0,1494.0,696.0,49.0,667.0,316.0,0.0,,437.0,,204.0,100.0,,3.0,,97.0,,,108.0,,,,25.0,15425.0,14721.0,3827.0,10474.0,-42.0,408.0,54.0,,704.0,,2.0,681.0,,,,,21.0,349.0
153,21,2009KW02,33906.0,10323.0,13332.0,2592.0,2711.0,956.0,77.0,894.0,555.0,662.0,,858.0,444.0,180.0,113.0,,,130.0,79.0,15912.0,15487.0,10323.0,2711.0,994.0,867.0,618.0,73.0,86.0,64.0,9.0,42.0,956.0,555.0,53.0,662.0,180.0,5.0,,425.0,,193.0,77.0,,4.0,,73.0,,,130.0,,,,25.0,17550.0,16842.0,2592.0,12844.0,488.0,858.0,60.0,,708.0,,2.0,701.0,,,,,5.0,444.0
154,21,2009KW03,28671.0,9657.0,10019.0,2000.0,2531.0,834.0,80.0,833.0,543.0,669.0,,512.0,509.0,181.0,96.0,,,126.0,81.0,14909.0,14505.0,9657.0,2531.0,934.0,786.0,569.0,70.0,105.0,60.0,7.0,44.0,834.0,543.0,45.0,669.0,181.0,1.0,,404.0,,178.0,80.0,,4.0,,76.0,,,126.0,,,,20.0,13253.0,12582.0,2000.0,9928.0,91.0,512.0,51.0,,671.0,,3.0,655.0,,,,,13.0,509.0
155,21,2009KW04,35979.0,11409.0,13796.0,3185.0,2770.0,1313.0,84.0,862.0,351.0,747.0,,306.0,511.0,172.0,132.0,,,252.0,89.0,17425.0,16876.0,11409.0,2770.0,1050.0,886.0,563.0,80.0,115.0,69.0,7.0,39.0,1313.0,351.0,75.0,747.0,172.0,0.0,,549.0,,189.0,84.0,,4.0,,80.0,,,252.0,,,,24.0,18043.0,17344.0,3185.0,13798.0,-2.0,306.0,57.0,,699.0,,18.0,673.0,,,,,8.0,511.0
156,21,2009JJ00,129174.0,39857.0,47579.0,11604.0,10696.0,4597.0,341.0,3474.0,2145.0,2745.0,,2084.0,1813.0,849.0,444.0,,,616.0,330.0,63090.0,61275.0,39857.0,10696.0,4028.0,3369.0,2318.0,306.0,390.0,253.0,32.0,158.0,4597.0,2145.0,222.0,2745.0,849.0,6.0,,1815.0,,764.0,341.0,,15.0,,326.0,,,616.0,,,,94.0,64271.0,61489.0,11604.0,47044.0,535.0,2084.0,222.0,,2782.0,,25.0,2710.0,,,,,47.0,1813.0
157,21,2010KW01,31487.0,9566.0,10018.0,3860.0,2638.0,1442.0,98.0,958.0,627.0,658.0,,638.0,357.0,327.0,102.0,,,123.0,75.0,15809.0,15344.0,9566.0,2638.0,980.0,830.0,572.0,96.0,86.0,65.0,9.0,35.0,1442.0,627.0,51.0,658.0,327.0,0.0,,465.0,,219.0,98.0,,6.0,,92.0,,,123.0,,,,25.0,15321.0,14567.0,3860.0,10122.0,-104.0,638.0,51.0,,754.0,,7.0,739.0,,,,,8.0,357.0
158,21,2010KW02,35331.0,10581.0,13595.0,3196.0,2899.0,910.0,89.0,952.0,546.0,693.0,,995.0,398.0,186.0,110.0,,,142.0,39.0,16389.0,15915.0,10581.0,2899.0,1078.0,913.0,644.0,77.0,108.0,72.0,7.0,45.0,910.0,546.0,55.0,693.0,186.0,0.0,,474.0,,218.0,89.0,,5.0,,84.0,,,142.0,,,,25.0,18544.0,17841.0,3196.0,12988.0,607.0,995.0,55.0,,703.0,,7.0,734.0,,,,,-38.0,398.0
159,21,2010KW03,29003.0,9774.0,10072.0,2016.0,2739.0,828.0,87.0,932.0,528.0,685.0,,460.0,432.0,160.0,102.0,,,73.0,115.0,15187.0,14804.0,9774.0,2739.0,1004.0,894.0,605.0,69.0,103.0,58.0,6.0,39.0,828.0,528.0,51.0,685.0,160.0,0.0,,383.0,,198.0,87.0,,5.0,,82.0,,,73.0,,,,25.0,13384.0,12599.0,2016.0,9895.0,177.0,460.0,51.0,,785.0,,5.0,734.0,,,,,46.0,432.0
160,21,2010KW04,38691.0,12537.0,14493.0,3710.0,2844.0,1426.0,91.0,941.0,395.0,749.0,,307.0,534.0,188.0,128.0,,,271.0,77.0,18847.0,18240.0,12537.0,2844.0,1024.0,936.0,616.0,89.0,92.0,79.0,8.0,37.0,1426.0,395.0,64.0,749.0,188.0,0.0,,607.0,,220.0,91.0,,6.0,,85.0,,,271.0,,,,25.0,19310.0,18574.0,3710.0,13097.0,1396.0,307.0,64.0,,736.0,,4.0,721.0,,,,,11.0,534.0
161,21,2010JJ00,134512.0,42458.0,48178.0,12782.0,11120.0,4606.0,365.0,3783.0,2096.0,2785.0,,2400.0,1721.0,861.0,442.0,,,609.0,306.0,66232.0,64303.0,42458.0,11120.0,4086.0,3573.0,2437.0,331.0,389.0,274.0,30.0,156.0,4606.0,2096.0,221.0,2785.0,861.0,0.0,,1929.0,,855.0,365.0,,22.0,,343.0,,,609.0,,,,100.0,66559.0,63581.0,12782.0,46102.0,2076.0,2400.0,221.0,,2978.0,,23.0,2928.0,,,,,27.0,1721.0
162,21,2011KW01,32184.0,9349.0,10666.0,4256.0,2724.0,1407.0,109.0,940.0,580.0,694.0,,436.0,347.0,331.0,134.0,,,110.0,101.0,15634.0,15183.0,9349.0,2724.0,1002.0,914.0,574.0,80.0,85.0,62.0,7.0,35.0,1407.0,580.0,67.0,694.0,331.0,-4.0,,451.0,,210.0,109.0,,5.0,,104.0,,,110.0,,,,22.0,16203.0,15425.0,4256.0,10487.0,179.0,436.0,67.0,,778.0,,-4.0,730.0,,,,,52.0,347.0
163,21,2011KW02,35251.0,9790.0,14850.0,2685.0,2902.0,869.0,106.0,937.0,545.0,614.0,,975.0,427.0,262.0,104.0,,,97.0,88.0,15511.0,15082.0,9790.0,2902.0,1014.0,945.0,687.0,75.0,106.0,69.0,6.0,48.0,869.0,545.0,52.0,614.0,262.0,0.0,,429.0,,204.0,106.0,,5.0,,101.0,,,97.0,,,,22.0,19313.0,18562.0,2685.0,13557.0,1293.0,975.0,52.0,,751.0,,-2.0,733.0,,,,,20.0,427.0
164,21,2011KW03,30284.0,10185.0,10476.0,2770.0,2796.0,810.0,114.0,925.0,463.0,279.0,,649.0,350.0,188.0,96.0,,,85.0,98.0,15232.0,14809.0,10185.0,2796.0,994.0,888.0,666.0,75.0,101.0,66.0,6.0,40.0,810.0,463.0,48.0,279.0,188.0,0.0,,423.0,,202.0,114.0,,6.0,,108.0,,,85.0,,,,22.0,14702.0,13943.0,2770.0,10199.0,277.0,649.0,48.0,,759.0,,0.0,723.0,,,,,36.0,350.0
165,21,2011KW04,32990.0,11997.0,10701.0,2698.0,2846.0,1322.0,108.0,941.0,390.0,348.0,,530.0,412.0,239.0,141.0,,,249.0,68.0,17837.0,17248.0,11997.0,2846.0,1044.0,944.0,600.0,84.0,91.0,75.0,8.0,36.0,1322.0,390.0,71.0,348.0,239.0,-1.0,,589.0,,209.0,108.0,,4.0,,104.0,,,249.0,,,,23.0,14741.0,13999.0,2698.0,12983.0,-2282.0,530.0,70.0,,742.0,,17.0,732.0,,,,,-7.0,412.0
166,21,2011JJ00,130709.0,41321.0,46693.0,12409.0,11268.0,4408.0,437.0,3743.0,1978.0,1935.0,,2590.0,1536.0,1020.0,475.0,,,541.0,355.0,64214.0,62322.0,41321.0,11268.0,4054.0,3691.0,2527.0,314.0,383.0,272.0,27.0,159.0,4408.0,1978.0,238.0,1935.0,1020.0,-5.0,,1892.0,,825.0,437.0,,20.0,,417.0,,,541.0,,,,89.0,64959.0,61929.0,12409.0,47226.0,-533.0,2590.0,237.0,,3030.0,,11.0,2918.0,,,,,101.0,1536.0
167,21,2012KW01,31465.0,9066.0,10632.0,4377.0,2790.0,1240.0,96.0,927.0,476.0,265.0,,566.0,288.0,408.0,122.0,,,100.0,112.0,14769.0,14342.0,9066.0,2790.0,997.0,912.0,639.0,84.0,85.0,66.0,7.0,36.0,1240.0,476.0,61.0,265.0,408.0,0.0,,427.0,,217.0,96.0,,4.0,,92.0,,,100.0,,,,14.0,16408.0,15636.0,4377.0,10717.0,-85.0,566.0,61.0,,772.0,,4.0,710.0,,,,,58.0,288.0
168,21,2012KW02,35148.0,9882.0,15258.0,2711.0,2878.0,860.0,103.0,965.0,451.0,318.0,,908.0,355.0,230.0,114.0,,,14.0,101.0,15070.0,14715.0,9882.0,2878.0,1018.0,933.0,681.0,71.0,104.0,66.0,5.0,39.0,860.0,451.0,57.0,318.0,230.0,0.0,,355.0,,214.0,103.0,,4.0,,99.0,,,14.0,,,,24.0,19723.0,18934.0,2711.0,13810.0,1448.0,908.0,57.0,,789.0,,-6.0,751.0,,,,,44.0,355.0
169,21,2012KW03,29004.0,9966.0,10703.0,2077.0,2713.0,722.0,99.0,906.0,256.0,251.0,,460.0,341.0,233.0,100.0,,,40.0,137.0,14590.0,14237.0,9966.0,2713.0,929.0,883.0,650.0,77.0,100.0,68.0,6.0,46.0,722.0,256.0,50.0,251.0,233.0,0.0,,353.0,,192.0,99.0,,4.0,,95.0,,,40.0,,,,22.0,14073.0,13290.0,2077.0,10434.0,269.0,460.0,50.0,,783.0,,4.0,714.0,,,,,65.0,341.0
170,21,2012KW04,30554.0,12522.0,7712.0,2689.0,2908.0,1191.0,107.0,908.0,317.0,294.0,,547.0,398.0,274.0,123.0,536.0,,11.0,17.0,18476.0,17605.0,12522.0,2908.0,984.0,929.0,683.0,116.0,98.0,89.0,9.0,37.0,1191.0,317.0,62.0,294.0,274.0,0.0,,871.0,,196.0,107.0,,4.0,,103.0,536.0,,11.0,,,,21.0,11680.0,11009.0,2689.0,10246.0,-2534.0,547.0,61.0,,671.0,,0.0,712.0,,,,,-41.0,398.0
